timestamp,open,high,low,close,volume
2025-06-25 06:45:00,106438.13,106439.9,106371.94,106399.99,45.80675
2025-06-25 07:00:00,106400.0,106424.0,106321.25,106382.0,49.52412
2025-06-25 07:15:00,106381.99,106632.9,106356.84,106617.84,97.24453
2025-06-25 07:30:00,106617.83,106672.03,106535.29,106672.03,66.88782
2025-06-25 07:45:00,106672.02,106702.0,106574.91,106600.01,69.24019
2025-06-25 08:00:00,106600.0,106644.92,106517.09,106620.99,91.40918
2025-06-25 08:15:00,106621.0,106663.24,106429.41,106462.0,77.22719
2025-06-25 08:30:00,106462.0,106462.01,106344.81,106383.11,47.99574
2025-06-25 08:45:00,106383.1,106635.76,106343.13,106635.76,94.89055
2025-06-25 09:00:00,106635.76,106892.4,106590.89,106824.5,184.31552
2025-06-25 09:15:00,106824.5,106919.12,106818.61,106854.01,126.97965
2025-06-25 09:30:00,106854.01,106971.91,106449.61,106506.68,205.31152
2025-06-25 09:45:00,106506.67,106635.32,106472.54,106628.06,106.17587
2025-06-25 10:00:00,106628.05,106763.67,106567.38,106730.74,102.20671
2025-06-25 10:15:00,106730.75,107184.68,106712.8,107108.63,339.56604
2025-06-25 10:30:00,107108.64,107110.78,106910.09,106998.12,240.73728
2025-06-25 10:45:00,106998.12,107132.36,106919.41,107126.49,131.61845
2025-06-25 11:00:00,107126.5,107131.59,106949.01,106949.01,93.31657
2025-06-25 11:15:00,106949.02,107009.04,106866.9,106970.51,117.93521
2025-06-25 11:30:00,106970.5,107198.45,106965.95,107186.86,107.72279
2025-06-25 11:45:00,107186.87,107237.44,107132.35,107198.02,205.40742
2025-06-25 12:00:00,107198.02,107205.15,107002.82,107030.55,155.9257
2025-06-25 12:15:00,107030.55,107094.8,106927.8,107008.31,186.16089
2025-06-25 12:30:00,107008.3,107149.6,106940.29,107065.34,134.99669
2025-06-25 12:45:00,107065.34,107300.0,107049.7,107240.0,161.68077
2025-06-25 13:00:00,107240.0,107442.6,107172.87,107409.31,221.88717
2025-06-25 13:15:00,107409.3,107910.93,107409.3,107870.16,652.82144
2025-06-25 13:30:00,107870.17,108010.26,107528.0,107852.94,586.3866
2025-06-25 13:45:00,107852.94,108130.24,107699.99,107923.21,724.54832
2025-06-25 14:00:00,107923.22,108135.3,107814.13,107906.0,662.43394
2025-06-25 14:15:00,107906.0,107906.01,107226.94,107541.03,724.02575
2025-06-25 14:30:00,107541.02,107820.5,107512.91,107765.09,556.28361
2025-06-25 14:45:00,107765.08,107883.17,107615.38,107629.59,483.81297
2025-06-25 15:00:00,107629.58,107638.0,107359.78,107504.47,385.01963
2025-06-25 15:15:00,107504.47,107523.0,106995.59,107053.07,603.70416
2025-06-25 15:30:00,107053.07,107138.4,106752.36,106917.0,732.88905
2025-06-25 15:45:00,106916.99,107199.98,106864.33,107028.0,524.42645
2025-06-25 16:00:00,107027.99,107359.79,107007.46,107358.29,163.56375
2025-06-25 16:15:00,107358.29,107490.75,107304.26,107343.08,103.33416
2025-06-25 16:30:00,107343.08,107383.57,107108.04,107175.24,171.36362
2025-06-25 16:45:00,107175.24,107175.24,106989.03,107139.81,209.11752
2025-06-25 17:00:00,107139.81,107419.35,107127.67,107386.26,98.01144
2025-06-25 17:15:00,107386.25,107529.35,107355.8,107355.81,107.49138
2025-06-25 17:30:00,107355.81,107385.38,106931.0,107001.92,138.99356
2025-06-25 17:45:00,107001.92,107428.57,106979.65,107402.53,71.70892
2025-06-25 18:00:00,107402.54,107499.58,107265.11,107477.32,82.99455
2025-06-25 18:15:00,107477.33,107510.82,107336.06,107439.89,74.9426
2025-06-25 18:30:00,107439.88,107500.0,107177.52,107435.85,83.14589
2025-06-25 18:45:00,107435.85,107523.9,107324.28,107406.63,105.36869
2025-06-25 19:00:00,107406.62,107750.0,107394.97,107691.3,261.19733
2025-06-25 19:15:00,107691.29,107905.37,107631.72,107874.76,158.36787
2025-06-25 19:30:00,107874.76,107874.76,107563.66,107671.61,124.94427
2025-06-25 19:45:00,107671.61,107815.21,107621.31,107761.68,155.14891
2025-06-25 20:00:00,107761.67,107761.67,107500.0,107613.18,101.87826
2025-06-25 20:15:00,107615.53,107696.11,107581.7,107677.2,68.92509
2025-06-25 20:30:00,107677.2,107840.42,107659.36,107674.17,56.36244
2025-06-25 20:45:00,107674.16,107859.33,107640.29,107781.2,53.75575
2025-06-25 21:00:00,107781.2,108000.0,107573.2,107573.2,150.36862
2025-06-25 21:15:00,107573.21,107702.43,107520.79,107547.93,80.76947
2025-06-25 21:30:00,107547.93,107625.95,107444.57,107475.04,80.21002
2025-06-25 21:45:00,107475.03,107580.0,107456.16,107569.67,47.57394
2025-06-25 22:00:00,107569.67,107569.68,107335.29,107441.73,82.44046
2025-06-25 22:15:00,107441.72,107455.27,107347.64,107367.73,36.13205
2025-06-25 22:30:00,107367.73,107372.63,107233.54,107300.77,49.77131
2025-06-25 22:45:00,107300.77,107306.68,107215.0,107275.01,53.67199
2025-06-25 23:00:00,107275.01,107300.0,107079.9,107298.0,81.27807
2025-06-25 23:15:00,107298.0,107374.08,107147.82,107195.99,46.68907
2025-06-25 23:30:00,107195.99,107232.61,107183.5,107193.8,40.93149
2025-06-25 23:45:00,107193.8,107375.01,107133.89,107340.58,88.16635
2025-06-26 00:00:00,107340.59,107529.36,107340.58,107507.84,159.56729
2025-06-26 00:15:00,107507.85,107623.52,107412.06,107424.76,111.3383
2025-06-26 00:30:00,107424.77,107439.3,107325.3,107343.07,54.31644
2025-06-26 00:45:00,107343.07,107456.1,107252.21,107320.0,62.8754
2025-06-26 01:00:00,107320.0,107320.0,107200.0,107241.44,50.7924
2025-06-26 01:15:00,107241.43,107451.92,107105.43,107439.3,59.09637
2025-06-26 01:30:00,107439.31,107900.0,107324.69,107629.88,224.10242
2025-06-26 01:45:00,107629.87,107716.85,107550.98,107638.01,104.81571
2025-06-26 02:00:00,107638.01,107950.0,107638.01,107802.51,152.23046
2025-06-26 02:15:00,107802.51,107880.0,107741.3,107766.66,73.66007
2025-06-26 02:30:00,107766.67,107800.0,107664.6,107719.11,56.72706
2025-06-26 02:45:00,107719.12,108039.05,107562.4,107920.47,228.93846
2025-06-26 03:00:00,107920.47,108272.45,107920.47,107966.92,296.76906
2025-06-26 03:15:00,107966.92,108100.0,107800.0,107880.74,135.50137
2025-06-26 03:30:00,107880.75,107935.2,107784.84,107847.51,69.27226
2025-06-26 03:45:00,107847.52,107892.66,107783.69,107853.79,56.83399
2025-06-26 04:00:00,107853.79,107953.27,107721.03,107823.5,85.13372
2025-06-26 04:15:00,107823.49,107852.13,107741.3,107776.19,65.07802
2025-06-26 04:30:00,107776.19,107935.17,107704.3,107769.19,102.62132
2025-06-26 04:45:00,107769.18,107868.48,107692.64,107845.41,73.23146
2025-06-26 05:00:00,107845.4,107845.4,107705.35,107796.07,43.34376
2025-06-26 05:15:00,107796.07,107812.5,107672.9,107672.9,48.09546
2025-06-26 05:30:00,107672.91,107680.4,107521.59,107546.12,82.81536
2025-06-26 05:45:00,107546.12,107632.09,107520.0,107632.09,38.88092
2025-06-26 06:00:00,107632.09,107751.0,107553.11,107741.3,99.17066
2025-06-26 06:15:00,107741.3,107778.39,107664.48,107698.91,49.24462
2025-06-26 06:30:00,107698.91,107813.57,107698.91,107750.37,42.0198
2025-06-26 06:45:00,107750.37,107800.0,107700.0,107761.5,49.0578
2025-06-26 07:00:00,107761.5,107878.34,107751.3,107829.09,84.71033
2025-06-26 07:15:00,107829.09,108078.53,107794.87,107973.59,227.20973
2025-06-26 07:30:00,107973.58,108059.06,107909.7,107976.0,111.21011
2025-06-26 07:45:00,107976.0,108085.92,107800.0,107813.99,88.99564
2025-06-26 08:00:00,107813.99,108078.89,107813.99,108078.89,153.06846
2025-06-26 08:15:00,108078.89,108174.86,107800.0,107854.26,160.61322
2025-06-26 08:30:00,107854.26,107951.66,107709.38,107805.98,109.93393
2025-06-26 08:45:00,107805.99,107839.99,107741.3,107753.07,80.49492
2025-06-26 09:00:00,107753.07,107786.53,107275.63,107297.47,302.72442
2025-06-26 09:15:00,107297.47,107506.0,107297.46,107458.51,192.59704
2025-06-26 09:30:00,107458.51,107483.67,107376.96,107420.0,163.66956
2025-06-26 09:45:00,107420.0,107440.0,107297.67,107325.12,85.20965
2025-06-26 10:00:00,107325.13,107468.94,107240.0,107374.68,94.60549
2025-06-26 10:15:00,107374.69,107374.69,107275.0,107339.91,72.49829
2025-06-26 10:30:00,107339.91,107388.9,107293.76,107353.46,96.18654
2025-06-26 10:45:00,107353.46,107444.0,107317.39,107389.01,85.47469
2025-06-26 11:00:00,107389.0,107403.02,107323.53,107350.39,74.15054
2025-06-26 11:15:00,107350.4,107350.4,107178.65,107191.71,154.32094
2025-06-26 11:30:00,107191.7,107239.79,107156.55,107156.55,91.4687
2025-06-26 11:45:00,107156.55,107376.0,107117.65,107325.41,93.42667
2025-06-26 12:00:00,107325.42,107421.57,107205.09,107240.87,85.08448
2025-06-26 12:15:00,107240.86,107302.64,107095.19,107200.0,85.39265
2025-06-26 12:30:00,107200.0,107317.4,107033.33,107310.1,150.13924
2025-06-26 12:45:00,107310.09,107310.1,107111.55,107122.48,64.67297
2025-06-26 13:00:00,107122.47,107200.0,107012.46,107043.0,107.94758
2025-06-26 13:15:00,107043.01,107128.65,107013.28,107112.59,126.04887
2025-06-26 13:30:00,107112.6,107348.52,107011.66,107226.69,266.01266
2025-06-26 13:45:00,107226.69,107309.5,106817.64,106960.01,298.07874
2025-06-26 14:00:00,106960.01,107153.84,106884.31,107039.09,214.49667
2025-06-26 14:15:00,107039.09,107281.25,106948.62,107230.8,142.16921
2025-06-26 14:30:00,107230.81,107724.22,107220.63,107636.0,222.03903
2025-06-26 14:45:00,107636.0,107765.55,107392.0,107436.6,133.20513
2025-06-26 15:00:00,107436.6,107515.5,107290.0,107290.01,100.90703
2025-06-26 15:15:00,107290.0,107397.58,106898.0,106925.41,137.12249
2025-06-26 15:30:00,106925.4,107055.6,106562.5,106923.02,347.68017
2025-06-26 15:45:00,106923.02,107325.49,106923.02,107313.6,142.13212
2025-06-26 16:00:00,107313.61,107410.94,107133.9,107226.25,74.37318
2025-06-26 16:15:00,107226.26,107280.0,107031.5,107232.6,83.48283
2025-06-26 16:30:00,107232.61,107275.01,107063.04,107169.51,109.34623
2025-06-26 16:45:00,107169.51,107200.0,107009.28,107196.05,59.10565
2025-06-26 17:00:00,107196.06,107442.84,107191.05,107220.59,112.87451
2025-06-26 17:15:00,107220.6,107377.9,107217.12,107343.27,59.37328
2025-06-26 17:30:00,107343.26,107366.63,107254.61,107289.63,50.64095
2025-06-26 17:45:00,107289.63,107339.0,107145.38,107192.99,52.73857
2025-06-26 18:00:00,107192.99,107580.0,107137.03,107562.11,95.69568
2025-06-26 18:15:00,107562.11,107579.42,107279.12,107284.68,78.19297
2025-06-26 18:30:00,107284.68,107355.0,107190.21,107355.0,76.63255
2025-06-26 18:45:00,107355.0,107402.18,107244.0,107384.1,39.39205
2025-06-26 19:00:00,107384.11,107500.0,107328.0,107349.97,46.37437
2025-06-26 19:15:00,107349.98,107536.5,107349.98,107456.8,65.09894
2025-06-26 19:30:00,107456.8,107600.0,107451.6,107588.05,104.08892
2025-06-26 19:45:00,107588.05,107669.74,107485.94,107532.98,145.23592
2025-06-26 20:00:00,107532.97,107633.16,107451.95,107537.52,69.59603
2025-06-26 20:15:00,107537.51,107629.15,107520.27,107602.54,52.06263
2025-06-26 20:30:00,107602.54,107953.6,107602.54,107953.59,221.09001
2025-06-26 20:45:00,107953.59,108000.0,107681.73,107766.29,155.16795
2025-06-26 21:00:00,107766.3,107799.99,107374.5,107406.71,101.17546
2025-06-26 21:15:00,107406.71,107436.99,107140.76,107255.41,103.7718
2025-06-26 21:30:00,107255.41,107330.0,106850.0,106973.18,207.67304
2025-06-26 21:45:00,106973.18,107105.1,106911.71,107029.6,49.49493
2025-06-26 22:00:00,107029.59,107210.26,106965.07,107020.2,76.56755
2025-06-26 22:15:00,107020.21,107235.29,106965.74,107182.0,47.35269
2025-06-26 22:30:00,107182.01,107222.91,106965.75,106971.63,67.15798
2025-06-26 22:45:00,106971.62,107100.0,106961.94,106992.59,52.81675
2025-06-26 23:00:00,106992.59,107005.36,106884.0,106884.01,108.874
2025-06-26 23:15:00,106884.01,107063.05,106884.0,107013.58,57.03888
2025-06-26 23:30:00,107013.58,107052.29,106932.0,106975.07,54.92732
2025-06-26 23:45:00,106975.07,106975.07,106865.56,106947.06,74.6313
2025-06-27 00:00:00,106947.06,107153.84,106925.01,107016.0,77.64994
2025-06-27 00:15:00,107016.0,107179.8,107016.0,107171.38,35.08647
2025-06-27 00:30:00,107171.37,107177.72,106907.88,106912.9,97.41735
2025-06-27 00:45:00,106912.9,106920.0,106650.26,106675.22,122.45682
2025-06-27 01:00:00,106675.21,106948.0,106438.33,106896.28,189.67564
2025-06-27 01:15:00,106896.29,107079.5,106835.7,107013.01,80.81902
2025-06-27 01:30:00,107013.01,107140.03,106991.44,107105.02,122.70701
2025-06-27 01:45:00,107105.03,107229.95,107034.19,107122.81,97.24802
2025-06-27 02:00:00,107122.8,107236.23,107062.42,107217.93,52.61982
2025-06-27 02:15:00,107217.94,107287.28,107200.0,107215.93,71.05267
2025-06-27 02:30:00,107215.93,107278.49,107191.25,107255.44,74.96879
2025-06-27 02:45:00,107255.45,107300.0,107220.98,107253.6,78.69002
2025-06-27 03:00:00,107253.59,107347.65,107168.79,107168.79,118.29779
2025-06-27 03:15:00,107168.79,107351.22,107168.79,107332.37,106.54991
2025-06-27 03:30:00,107332.38,107515.28,107332.37,107460.91,99.46249
2025-06-27 03:45:00,107460.9,107515.27,107460.9,107477.76,47.60252
2025-06-27 04:00:00,107477.76,107497.33,107412.0,107427.72,60.36998
2025-06-27 04:15:00,107427.71,107434.42,107360.65,107413.83,85.48491
2025-06-27 04:30:00,107413.82,107504.11,107394.43,107457.23,81.88383
2025-06-27 04:45:00,107457.24,107568.68,107457.24,107497.06,55.03069
2025-06-27 05:00:00,107497.07,107550.0,107483.47,107528.16,38.85969
2025-06-27 05:15:00,107528.15,107528.16,107320.0,107327.79,95.91504
2025-06-27 05:30:00,107327.79,107383.99,107303.0,107329.99,111.96125
2025-06-27 05:45:00,107329.99,107359.79,107267.73,107267.74,38.39868
2025-06-27 06:00:00,107267.73,107371.0,107202.67,107368.03,49.16504
2025-06-27 06:15:00,107368.03,107385.24,107223.46,107270.39,25.72171
2025-06-27 06:30:00,107270.4,107356.27,107234.11,107325.85,31.40486
2025-06-27 06:45:00,107325.86,107375.55,107268.29,107278.82,81.11732
2025-06-27 07:00:00,107278.82,107492.0,107276.55,107492.0,85.21257
2025-06-27 07:15:00,107491.99,107735.34,107311.48,107344.0,122.27867
2025-06-27 07:30:00,107344.0,107344.01,106953.48,106964.47,456.28611
2025-06-27 07:45:00,106964.46,107012.22,106850.0,106869.71,526.96927
2025-06-27 08:00:00,106869.72,107033.01,106817.64,106889.06,217.20549
2025-06-27 08:15:00,106889.07,106889.07,106715.51,106715.52,150.36908
2025-06-27 08:30:00,106715.52,106851.09,106679.98,106808.7,186.91325
2025-06-27 08:45:00,106808.69,107087.85,106808.69,106998.53,202.00876
2025-06-27 09:00:00,106998.54,107009.32,106786.47,106811.09,276.78779
2025-06-27 09:15:00,106811.1,106935.01,106801.0,106826.98,319.79352
2025-06-27 09:30:00,106826.99,107073.64,106826.99,107038.68,298.43489
2025-06-27 09:45:00,107038.69,107137.64,107023.09,107083.8,116.47175
2025-06-27 10:00:00,107083.81,107159.95,106953.02,107010.09,95.77434
2025-06-27 10:15:00,107010.1,107122.91,106960.65,107000.69,87.25663
2025-06-27 10:30:00,107000.7,107058.25,106991.42,107015.35,67.51996
2025-06-27 10:45:00,107015.36,107074.06,106974.92,106995.32,77.87243
2025-06-27 11:00:00,106995.33,107045.66,106992.29,107009.12,62.79337
2025-06-27 11:15:00,107009.12,107147.83,106921.66,106921.85,61.11285
2025-06-27 11:30:00,106921.86,107010.7,106921.86,106998.13,34.50992
2025-06-27 11:45:00,106998.13,107039.44,106927.0,106983.6,63.25141
2025-06-27 12:00:00,106983.6,107026.54,106936.8,106975.92,43.96413
2025-06-27 12:15:00,106975.92,107200.0,106924.0,107176.42,73.00778
2025-06-27 12:30:00,107176.41,107176.42,106735.6,106756.03,268.03072
2025-06-27 12:45:00,106756.03,106842.6,106601.64,106692.9,104.4044
2025-06-27 13:00:00,106692.89,106841.68,106610.97,106793.0,119.96513
2025-06-27 13:15:00,106793.0,106830.63,106664.7,106702.3,79.96823
2025-06-27 13:30:00,106702.29,106982.4,106660.0,106855.0,120.70135
2025-06-27 13:45:00,106855.0,106855.01,106356.76,106820.99,292.93656
2025-06-27 14:00:00,106821.0,107105.43,106705.69,106708.88,692.18477
2025-06-27 14:15:00,106708.89,106766.17,106407.43,106498.66,548.60168
2025-06-27 14:30:00,106498.66,106681.53,106370.44,106542.9,499.47238
2025-06-27 14:45:00,106542.9,106639.41,106431.49,106557.79,365.9836
2025-06-27 15:00:00,106557.79,106688.0,106485.37,106578.36,97.26249
2025-06-27 15:15:00,106578.36,106792.6,106492.5,106781.82,81.72208
2025-06-27 15:30:00,106781.81,107249.0,106752.1,107187.02,149.06167
2025-06-27 15:45:00,107187.03,107407.14,107058.77,107308.25,167.26169
2025-06-27 16:00:00,107308.25,107379.86,107143.52,107174.96,96.13406
2025-06-27 16:15:00,107174.96,107328.28,107094.03,107288.69,99.71371
2025-06-27 16:30:00,107288.7,107709.22,107288.69,107461.05,355.52127
2025-06-27 16:45:00,107461.05,107564.45,107402.62,107480.1,127.35628
2025-06-27 17:00:00,107480.1,107497.16,107186.08,107208.52,97.89228
2025-06-27 17:15:00,107208.51,107294.63,106964.84,106981.85,97.63002
2025-06-27 17:30:00,106981.85,107049.99,106758.01,106766.3,86.9437
2025-06-27 17:45:00,106766.3,106918.2,106477.34,106875.75,218.7649
2025-06-27 18:00:00,106875.75,107000.0,106792.0,106802.54,78.13873
2025-06-27 18:15:00,106802.54,106918.0,106600.87,106681.53,69.87119
2025-06-27 18:30:00,106681.53,106698.6,106446.45,106554.25,210.67204
2025-06-27 18:45:00,106554.25,106704.61,106489.58,106704.6,82.15462
2025-06-27 19:00:00,106704.6,106892.01,106594.1,106860.5,96.93172
2025-06-27 19:15:00,106860.49,106860.79,106723.91,106786.52,64.88701
2025-06-27 19:30:00,106786.51,106825.0,106702.82,106810.18,51.27465
2025-06-27 19:45:00,106810.17,107020.66,106801.01,106801.02,153.59738
2025-06-27 20:00:00,106801.02,107104.0,106794.33,107024.44,96.36504
2025-06-27 20:15:00,107024.44,107091.51,106997.44,107033.33,62.40607
2025-06-27 20:30:00,107033.33,107104.0,107000.0,107103.92,51.87445
2025-06-27 20:45:00,107103.93,107130.36,107012.5,107119.5,43.88392
2025-06-27 21:00:00,107119.5,107238.54,107114.81,107172.96,73.29008
2025-06-27 21:15:00,107172.96,107192.25,107038.54,107169.59,55.09276
2025-06-27 21:30:00,107169.6,107277.99,107092.5,107113.5,71.26498
2025-06-27 21:45:00,107113.5,107173.47,107052.01,107052.01,31.51535
2025-06-27 22:00:00,107052.01,107166.59,107052.01,107166.58,31.45405
2025-06-27 22:15:00,107166.58,107190.21,107166.58,107178.18,37.65692
2025-06-27 22:30:00,107178.18,107178.18,107114.45,107119.61,52.28304
2025-06-27 22:45:00,107119.6,107131.49,107100.69,107100.7,27.4435
2025-06-27 23:00:00,107100.7,107171.23,107042.5,107146.3,47.80722
2025-06-27 23:15:00,107146.29,107146.3,106982.79,107015.83,55.6751
2025-06-27 23:30:00,107015.83,107020.0,106961.7,106983.89,30.11187
2025-06-27 23:45:00,106983.88,107057.12,106983.88,107047.59,35.86451
2025-06-28 00:00:00,107047.58,107057.12,106853.28,106853.28,69.80115
2025-06-28 00:15:00,106853.28,106970.82,106847.59,106951.28,79.81503
2025-06-28 00:30:00,106951.28,107088.34,106932.26,107077.17,92.49402
2025-06-28 00:45:00,107077.17,107176.68,107064.19,107064.19,42.79856
2025-06-28 01:00:00,107064.2,107064.2,106912.5,106912.5,53.3047
2025-06-28 01:15:00,106912.51,106933.23,106811.51,106835.27,43.89555
2025-06-28 01:30:00,106835.28,106999.0,106830.19,106991.71,47.90708
2025-06-28 01:45:00,106991.71,107129.33,106991.7,107066.19,48.27772
2025-06-28 02:00:00,107066.19,107125.68,107015.7,107063.4,61.57275
2025-06-28 02:15:00,107063.4,107178.97,107057.51,107178.15,37.51116
2025-06-28 02:30:00,107178.16,107200.0,107150.0,107150.0,43.22952
2025-06-28 02:45:00,107150.01,107150.01,107110.0,107110.0,12.14896
2025-06-28 03:00:00,107110.01,107110.01,107080.27,107080.28,28.80953
2025-06-28 03:15:00,107080.27,107181.84,107080.27,107179.13,34.13946
2025-06-28 03:30:00,107179.14,107233.53,107179.13,107220.32,34.26546
2025-06-28 03:45:00,107220.32,107347.1,107220.31,107300.13,45.07639
2025-06-28 04:00:00,107300.13,107310.9,107244.99,107245.0,39.52271
2025-06-28 04:15:00,107245.0,107245.0,107183.46,107230.18,21.22348
2025-06-28 04:30:00,107230.19,107230.19,107183.29,107204.11,18.66824
2025-06-28 04:45:00,107204.11,107204.11,107186.77,107191.19,13.24694
2025-06-28 05:00:00,107191.2,107317.0,107185.32,107294.01,40.57402
2025-06-28 05:15:00,107294.01,107300.0,107264.68,107264.69,14.67398
2025-06-28 05:30:00,107264.69,107296.42,107264.68,107273.11,22.89626
2025-06-28 05:45:00,107273.11,107294.81,107259.42,107294.8,49.40778
2025-06-28 06:00:00,107294.81,107383.33,107294.8,107383.33,30.72575
2025-06-28 06:15:00,107383.33,107449.07,107383.32,107449.07,30.26534
2025-06-28 06:30:00,107449.06,107449.07,107383.62,107396.99,42.79413
2025-06-28 06:45:00,107396.98,107412.07,107379.61,107412.07,15.83715
2025-06-28 07:00:00,107412.07,107418.82,107400.68,107400.68,24.11984
2025-06-28 07:15:00,107400.68,107441.86,107400.68,107441.85,61.54367
2025-06-28 07:30:00,107441.86,107466.28,107441.85,107461.49,42.21938
2025-06-28 07:45:00,107461.49,107496.12,107448.42,107485.0,29.90292
2025-06-28 08:00:00,107485.01,107493.07,107382.76,107382.76,29.88254
2025-06-28 08:15:00,107382.76,107473.01,107370.01,107422.67,29.64646
2025-06-28 08:30:00,107422.66,107422.67,107373.01,107373.02,15.42221
2025-06-28 08:45:00,107373.02,107380.0,107347.85,107379.99,25.68595
2025-06-28 09:00:00,107380.0,107380.0,107296.84,107309.19,26.61276
2025-06-28 09:15:00,107309.2,107327.0,107296.6,107327.0,24.79717
2025-06-28 09:30:00,107327.0,107327.0,107275.0,107283.83,37.93806
2025-06-28 09:45:00,107283.83,107308.0,107283.82,107307.99,19.98954
2025-06-28 10:00:00,107308.0,107329.5,107300.07,107300.07,25.08209
2025-06-28 10:15:00,107300.07,107376.89,107300.07,107329.22,33.59984
2025-06-28 10:30:00,107329.22,107359.79,107264.5,107291.86,31.45213
2025-06-28 10:45:00,107291.86,107292.11,107252.6,107274.41,27.34473
2025-06-28 11:00:00,107274.41,107290.8,107270.37,107270.38,23.10221
2025-06-28 11:15:00,107270.37,107290.02,107270.37,107290.01,18.80102
2025-06-28 11:30:00,107290.02,107346.06,107285.42,107338.88,30.07139
2025-06-28 11:45:00,107338.89,107373.4,107338.88,107373.39,16.8703
2025-06-28 12:00:00,107373.39,107373.4,107350.0,107350.0,38.98149
2025-06-28 12:15:00,107350.0,107350.01,107292.44,107292.45,22.47498
2025-06-28 12:30:00,107292.45,107316.97,107292.44,107316.97,20.83389
2025-06-28 12:45:00,107316.96,107347.65,107305.26,107341.34,26.73239
2025-06-28 13:00:00,107341.34,107354.82,107323.43,107328.43,26.66942
2025-06-28 13:15:00,107328.44,107328.44,107183.83,107183.83,59.81674
2025-06-28 13:30:00,107183.84,107183.84,107084.15,107114.08,99.86888
2025-06-28 13:45:00,107114.08,107121.0,107100.99,107101.78,36.31628
2025-06-28 14:00:00,107101.79,107176.7,107101.78,107176.7,31.41632
2025-06-28 14:15:00,107176.7,107258.35,107176.69,107239.1,44.26141
2025-06-28 14:30:00,107239.1,107257.76,107200.0,107208.12,30.7617
2025-06-28 14:45:00,107208.11,107208.12,107204.8,107204.8,22.43483
2025-06-28 15:00:00,107204.81,107238.85,107204.8,107238.85,23.83627
2025-06-28 15:15:00,107238.85,107238.85,107190.21,107190.22,30.17983
2025-06-28 15:30:00,107190.22,107283.27,107190.21,107283.26,38.22271
2025-06-28 15:45:00,107283.27,107577.75,107283.26,107449.28,162.06678
2025-06-28 16:00:00,107449.28,107520.32,107380.74,107431.48,73.42602
2025-06-28 16:15:00,107431.48,107432.1,107253.22,107315.45,67.20397
2025-06-28 16:30:00,107315.45,107450.27,107275.0,107309.61,48.51196
2025-06-28 16:45:00,107309.61,107309.62,107263.81,107295.84,26.12363
